tweet,clean_tweet,clean_tweet_singkatan
@CNNIndonesia rakyat sbg warga negara yg diurus olh Pa Jokowi sbg Presiden selama 10 thn punya hak untuk melihat ijazah beliau yg dtengarai Palsu. Shingga beliau punya kewajiban utk perlihatkan ijazahnya ke publik. Tlg para wartawan tanyakan apa alasan Pa Jokowi tdk mau perlihatkan ijazahnya?,rakyat sbg warga negara yg urus olh pa jokowi sbg presiden lama 10 thn punya hak untuk lihat ijazah beliau yg dtengarai palsu shingga beliau punya wajib utk lihat ijazah ke publik tlg para wartawan tanya apa alas pa jokowi tdk mau lihat ijazah,rakyat sbg warga negara yg urus olh pa jokowi sbg presiden lama 10 thn punya hak untuk lihat ijazah beliau yg dtengarai palsu shingga beliau punya wajib untuk lihat ijazah ke publik tlg para wartawan tanya apa alas pa jokowi tidak mau lihat ijazah
"@CNNIndonesia Rakyat penggugat ijazah yg diduga palsu bukan ujaran kebencian tapi mencari kebenaran Karena Jokowi Presiden yg semua fasilitasnya memakai uang rakyat  ..
Gitu aja Gak faham...!",rakyat gugat ijazah yg duga palsu bukan ujar benci tapi cari benar karena jokowi presiden yg semua fasilitas pakai uang rakyat gitu aja gak faham,rakyat gugat ijazah yg duga palsu bukan ujar benci tapi cari benar karena jokowi presiden yg semua fasilitas pakai uang rakyat gitu saja gak faham
"Dari dulu kasus ijazah palsu Jokowi nggak kelar kelar. Sampai presiden Jokowi sudah pensiun pun masih dikejar kejar SEKEDAR KEPO ingin tahu ijazah ijazah apa saja yang dipegang Jokowi. Makin melebar kemana mana. 

Tujuannya hanya mempermalukan. 

Unfaedah buat rakyat. Kampungan",dari dulu kasus ijazah palsu jokowi nggak kelar kelar sampai presiden jokowi sudah pensiun pun masih kejar kejar dar kepo ingin tahu ijazah ijazah apa saja yang pegang jokowi makin lebar mana mana tuju hanya malu unfaedah buat rakyat kampung,dari dulu kasus ijazah palsu jokowi tidak kelar kelar sampai presiden jokowi sudah pensiun pun masih kejar kejar dar kepo ingin tahu ijazah ijazah apa saja yang pegang jokowi makin lebar mana mana tuju hanya malu unfaedah buat rakyat kampung
"@SigitWasito8 Emang mega bisa verifikasi ijazah si penipu ?!!
PDIP jg jadi korban penipuan Jokowi dengan ijazah palsunyam

Baru kali ini ada kasus presiden menipu seluruh rakyat dengan ijazah palsu, menjijikan !!",emang mega bisa verifikasi ijazah si tipu pdip jg jadi korban tipu jokowi dengan ijazah palsunyam baru kali ini ada kasus presiden tipu seluruh rakyat dengan ijazah palsu jijik,emang mega bisa verifikasi ijazah si tipu pdip juga jadi korban tipu jokowi dengan ijazah palsunyam baru kali ini ada kasus presiden tipu seluruh rakyat dengan ijazah palsu jijik
@DokterTifa Sekarang sdh kelihatan dan jelas siapa yg membuat gaduh dengan isu ijazah palsu... ternyata ooo ternyata yg merasa dia yg jadikan Jokowi presiden,sekarang sdh lihat dan jelas siapa yg buat gaduh dengan isu ijazah palsu nyata ooo nyata yg rasa dia yg jadi jokowi presiden,sekarang sudah lihat dan jelas siapa yg buat gaduh dengan isu ijazah palsu nyata ooo nyata yg rasa dia yg jadi jokowi presiden
"Ijazah jokowi bikin GADUH INDONESIA, BETUL? 

Hanya Presiden @prabowo yg bs stop gaduh ijazah palsu jokowi 

Dengan cara jemput paksa jokowi utk hadir di peng

Semoga ada ketegasan Penegakkan hukum jokowi

https://t.co/RgOeVVzD73",ijazah jokowi bikin gaduh indonesia betul hanya presiden yg bs stop gaduh ijazah palsu jokowi dengan cara jemput paksa jokowi utk hadir di peng moga ada tegas tegak hukum jokowi,ijazah jokowi bikin gaduh indonesia betul hanya presiden yg bisa stop gaduh ijazah palsu jokowi dengan cara jemput paksa jokowi untuk hadir di peng moga ada tegas tegak hukum jokowi
"Ijazah jokowi bikin GADUH INDONESIA, BETUL? 

Hanya Presiden @prabowo yg bs stop gaduh ijazah palsu jokowi 

Dengan cara jemput paksa jokowi utk hadir di peng

Semoga ada ketegasan Penegakkan hukum jokowi

https://t.co/yNSru0VBJT",ijazah jokowi bikin gaduh indonesia betul hanya presiden yg bs stop gaduh ijazah palsu jokowi dengan cara jemput paksa jokowi utk hadir di peng moga ada tegas tegak hukum jokowi,ijazah jokowi bikin gaduh indonesia betul hanya presiden yg bisa stop gaduh ijazah palsu jokowi dengan cara jemput paksa jokowi untuk hadir di peng moga ada tegas tegak hukum jokowi
"Menurut infonya nenek Mega kalau kita terka beliau pasti tau tentang  ijazah Jokowi yg palsu / tidak,masalahnya kalau nenek Mega buka rahasianya nantinya akan jadi dilema,krn Jokowi jadi wali kota,jadi Gubernur DKI Jakarta dan presiden Indonesia bukankah itu PDIP pengusungnya?.",turut info nenek mega kalau kita terka beliau pasti tau tentang ijazah jokowi yg palsu tidak masalah kalau nenek mega buka rahasia nanti akan jadi dilema krn jokowi jadi wali kota jadi gubernur dki jakarta dan presiden indonesia bukankah itu pdip usung,turut info nenek mega kalau kita terka beliau pasti tau tentang ijazah jokowi yg palsu tidak masalah kalau nenek mega buka rahasia nanti akan jadi dilema karena jokowi jadi wali kota jadi gubernur dki jakarta dan presiden indonesia bukankah itu pdip usung
PDIP Minta Pendukung Jokowi Tak Baper dari Pernyataan Megawati Soal Ijazah Palsu PDI Perjuangan meminta para pendukung Presiden ke-7 RI Joko Widodo (Jokowi) untuk tidak baper atau terbawa perasaan terkait pernyataan Ketua Umum PDIP Megawati Soekarnoputri yang menyinggung https://t.co/eJ7ctCJA8B,pdip minta dukung jokowi tak baper dari nyata megawati soal ijazah palsu pdi juang minta para dukung presiden ke 7 ri joko widodo jokowi untuk tidak baper atau bawa asa kait nyata ketua umum pdip megawati soekarnoputri yang singgung,pdip minta dukung jokowi tak baper dari nyata megawati soal ijazah palsu pdi juang minta para dukung presiden ke 7 ri joko widodo jokowi untuk tidak baper atau bawa asa kait nyata ketua umum pdip megawati soekarnoputri yang singgung
@Okkyferdianto14 @MasBRO_back @UGMYogyakarta Lu kayaknya yg gak waras deh.. ga ada hubungan nya sama untung rugi deh.. lu pikir lagi dagang.. emang lu bisa menormalisasi klo ternyata ijazah nya palsu.. lu pikir deh klo Jokowi jadi presiden pake ijazah palsu lu anggap biasa . Hancur deh tatanan negara 🙈,lu kayak yg gak waras deh ga ada hubung nya sama untung rugi deh lu pikir lagi dagang emang lu bisa normalisasi klo nyata ijazah nya palsu lu pikir deh klo jokowi jadi presiden pake ijazah palsu lu anggap biasa hancur deh tatanan negara,lu kayak yg gak waras deh gak ada hubung nya sama untung rugi deh lu pikir lagi dagang emang lu bisa normalisasi kalau nyata ijazah nya palsu lu pikir deh kalau jokowi jadi presiden pake ijazah palsu lu anggap biasa hancur deh tatanan negara
"@KompasTV Tentu polemik ijazah jokowi gak akan jd mslh nasional klo dia hanya kang martabak pinggir jln, tp dia eks presiden, eks pjbt nagara, jika terbukti palsu artinya negara &amp; rkyt kecolongan, apa kata dunia..???!!",tentu polemik ijazah jokowi gak akan jd mslh nasional klo dia hanya kang martabak pinggir jln tp dia eks presiden eks pjbt nagara jika bukti palsu arti negara rkyt colong apa kata dunia,tentu polemik ijazah jokowi gak akan jadi mslh nasional kalau dia hanya kang martabak pinggir jln tapi dia eks presiden eks pjbt nagara jika bukti palsu arti negara rkyt colong apa kata dunia
"Megawati Sindir Jokowi soal Ijazah Palsu: Kalau Asli, Kenapa Tak Ditunjukkan Saja?

JAKARTA — Ketua Umum PDI Perjuangan, Megawati Soekarnoputri, akhirnya angkat bicara terkait polemik dugaan ijazah palsu Presiden ke-7 Joko Widodo (Jokowi). https://t.co/eH2Fv2WJVr",megawati sindir jokowi soal ijazah palsu kalau asli kenapa tak tunjuk saja jakarta ketua umum pdi juang megawati soekarnoputri akhir angkat bicara kait polemik duga ijazah palsu presiden ke 7 joko widodo jokowi,megawati sindir jokowi soal ijazah palsu kalau asli kenapa tak tunjuk saja jakarta ketua umum pdi juang megawati soekarnoputri akhir angkat bicara kait polemik duga ijazah palsu presiden ke 7 joko widodo jokowi
@randy_sanjayaa @DokterTifa randi tolol ijazah PALSU itu pidana PEMALSUAN tipu tipu namanya sama halnya melamar kerja pakai ijazah PALSU. Apalagi presiden memberi contoh ke anak mu randi nanti membuat juga ijazah PALSU melamar. Mau anak mu seperti Jokowi tipu tipu BERIJAZAH PALSU,randi tolol ijazah palsu itu pidana palsu tipu tipu nama sama hal lamar kerja pakai ijazah palsu apalagi presiden beri contoh ke anak mu randi nanti buat juga ijazah palsu lamar mau anak mu seperti jokowi tipu tipu ijazah palsu,randi tolol ijazah palsu itu pidana palsu tipu tipu nama sama hal lamar kerja pakai ijazah palsu apalagi presiden beri contoh ke anak mu randi nanti buat juga ijazah palsu lamar mau anak mu seperti jokowi tipu tipu ijazah palsu
"Projo: Harusnya Bu Mega Minta Penuduh Hentikan Polemik Ijazah Palsu Jokowi. Jgn ikut nimbrung PDIP pernah calonkan Jokowi sebagai kepala daerah, sebagai presiden yang di dalam prosesnya ada pelengkapan syarat administratif. @Franken_blues
@SigitWasito8 @OneLove4Human @suryasena53 https://t.co/uzlMbME1Bf",projo harus bu mega minta tuduh henti polemik ijazah palsu jokowi jgn ikut nimbrung pdip pernah calon jokowi bagai kepala daerah bagai presiden yang di dalam proses ada lengkap syarat administratif,projo harus bu mega minta tuduh henti polemik ijazah palsu jokowi jgn ikut nimbrung pdip pernah calon jokowi bagai kepala daerah bagai presiden yang di dalam proses ada lengkap syarat administratif
"Orng2 yg nuntut Ijazah Jokowi ini gak waras. Kalau ijazahnya palsu kok bisa ya dia lolos dlm verifikasi Faktual ketika dia nyalon Walikota, Gubernur, sampai presiden. KPU bukan hanya bersurat tapi mendatangi semua sekolah utk klarifikasi status bakal calon!""",orng2 yg nuntut ijazah jokowi ini gak waras kalau ijazah palsu kok bisa ya dia lolos dlm verifikasi faktual ketika dia nyalon walikota gubernur sampai presiden kpu bukan hanya surat tapi datang semua sekolah utk klarifikasi status bakal calon,orng2 yg nuntut ijazah jokowi ini gak waras kalau ijazah palsu kok bisa ya dia lolos dlm verifikasi faktual ketika dia nyalon walikota gubernur sampai presiden kpu bukan hanya surat tapi datang semua sekolah untuk klarifikasi status bakal calon
"Polda Metro Jaya hingga saat ini sudah memeriksa sebanyak 24 saksi terkait laporan Presiden ketujuh RI, Joko Widodo (Jokowi) tentang tuduhan ijazah palsu.

Baca Selengkapnya: https://t.co/0UHxHSNbb2 https://t.co/8qicaQPJgq",polda metro jaya hingga saat ini sudah periksa banyak 24 saksi kait lapor presiden tujuh ri joko widodo jokowi tentang tuduh ijazah palsu baca lengkap,polda metro jaya hingga saat ini sudah periksa banyak 24 saksi kait lapor presiden tujuh ri joko widodo jokowi tentang tuduh ijazah palsu baca lengkap
"@NasriadiNa21964 @DokterTifa PDI-P yg mengusung Jokowi... Walikota, Gubernur dan Presiden 2 Periode 

Laahhj, PDI-P gak tau kah Jokowi ijazah palsu atau gak????

Kok kek orang baru kenal aja..
Emang kemarin pas ngusung dia pake persyaratan apa, bjir 😂😂",pdi p yg usung jokowi walikota gubernur dan presiden 2 periode laahhj pdi p gak tau kah jokowi ijazah palsu atau gak kok kek orang baru kenal aja emang kemarin pas ngusung dia pake syarat apa bjir,pdi p yg usung jokowi walikota gubernur dan presiden 2 periode laahhj pdi p gak tau kah jokowi ijazah palsu atau gak kok kek orang baru kenal saja emang kemarin pas ngusung dia pake syarat apa bjir
"Polda Metro menyurati eks Ketua KPK, Abraham Samad, untuk menjalani pemeriksaan sebagai saksi atas kasus tuduhan ijazah palsu Presiden RI ke-7 Joko Widodo. / #jokowi #IjazahJokowi 
https://t.co/ocTilWtOUq",polda metro surati eks ketua kpk abraham samad untuk jalan periksa bagai saksi atas kasus tuduh ijazah palsu presiden ri ke 7 joko widodo,polda metro surati eks ketua kpk abraham samad untuk jalan periksa bagai saksi atas kasus tuduh ijazah palsu presiden ri ke 7 joko widodo
"Polisi mengungkapkan deretan barang bukti yang diserahkan Presiden RI ke-7 Joko Widodo, saat membuat laporan polisi terkait tuduhan ijazah palsu pada Rabu (30/4/2025). / #jokowi #polisi #IjazahJokowi 
https://t.co/KTJb0ZALOX",polisi ungkap deret barang bukti yang serah presiden ri ke 7 joko widodo saat buat lapor polisi kait tuduh ijazah palsu pada rabu 30 4 2025,polisi ungkap deret barang bukti yang serah presiden ri ke 7 joko widodo saat buat lapor polisi kait tuduh ijazah palsu pada rabu 30 4 2025
"MANTAN Menteri Pemuda dan Olahraga Roy Suryo menghadiri pemeriksaan terkait kasus tudingan ijazah palsu Presiden ke-7 RI Joko Widodo (Jokowi) di Polda Metro Jaya, Kamis (15/5).
https://t.co/ZwDHmM6m09",mantan menteri pemuda dan olahraga roy suryo hadir periksa kait kasus tuding ijazah palsu presiden ke 7 ri joko widodo jokowi di polda metro jaya kamis 15 5,mantan menteri pemuda dan olahraga roy suryo hadir periksa kait kasus tuding ijazah palsu presiden ke 7 ri joko widodo jokowi di polda metro jaya kamis 15 5
"Polisi menyebutkan lima nama yang ada dalam laporan Presiden ke-7 RI Joko Widodo soal tuduhan ijazah palsu. / #jokowi #IjazahJokowi 

https://t.co/KqFrPF7kKt",polisi sebut lima nama yang ada dalam lapor presiden ke 7 ri joko widodo soal tuduh ijazah palsu,polisi sebut lima nama yang ada dalam lapor presiden ke 7 ri joko widodo soal tuduh ijazah palsu
"4. ""Sekarang ini saya katakan bahwa kita tidak punya presiden yang sah secara de jure sejak 2014 karena ijazah Jokowi palsu.

Ini kekosongan kekuasaan. TNI harus mengatasi keadaan."" (Bambang Tri)

#RakyatTidakPercayaPuslabfor 
#DukungUGMLaporkanJokowi 
#DukungUGMLaporkanJokowi",4 sekarang ini saya kata bahwa kita tidak punya presiden yang sah cara de jure sejak 2014 karena ijazah jokowi palsu ini kosong kuasa tni harus atas ada bambang tri,4 sekarang ini saya kata bahwa kita tidak punya presiden yang sah cara de jure sejak 2014 karena ijazah jokowi palsu ini kosong kuasa tni harus atas ada bambang tri
"Roy Suryo Sebut Laporan Jokowi soal Ijazah Palsu Lucu

Eks Menteri Pemuda dan Olahraga, Roy Suryo, menyebut tidak ada nama terlapor dalam laporan (LP) terkait tudingan ijazah palsu Presiden ke-7 Joko Widodo. https://t.co/lMNz333S7d",roy suryo sebut lapor jokowi soal ijazah palsu lucu eks menteri pemuda dan olahraga roy suryo sebut tidak ada nama lapor dalam lapor lp kait tuding ijazah palsu presiden ke 7 joko widodo,roy suryo sebut lapor jokowi soal ijazah palsu lucu eks menteri pemuda dan olahraga roy suryo sebut tidak ada nama lapor dalam lapor lp kait tuding ijazah palsu presiden ke 7 joko widodo
"Pakar telematika Roy Suryo menyebutkan penyidik Polda Metro Jaya mengajukan 26 pertanyaan kepada dirinya terkait kasus tuduhan dugaan ijazah palsu Presiden ketujuh RI, Joko Widodo (Jokowi).

#HardNews_Hukum #FlashOne #CariBeritaditvOne #RoySuryo #TudinganIjazahJokowi https://t.co/zzUVF4fkrL",pakar telematika roy suryo sebut sidik polda metro jaya aju 26 tanya kepada diri kait kasus tuduh duga ijazah palsu presiden tujuh ri joko widodo jokowi,pakar telematika roy suryo sebut sidik polda metro jaya aju 26 tanya kepada diri kait kasus tuduh duga ijazah palsu presiden tujuh ri joko widodo jokowi
"@sarah_pndjtn Tuk buktikan kebenaran yg memalukan. Kalo Jokowi menang ya malu krn bikin ribet jelimet dan gaduh, kalo kalah ya lebih memalukan lagi krn menunjukkan sistem politik yang bobrok, full rekayasa , krn dg ijazah palsu kok bisa jadi walikota sampai jd presiden",tuk bukti benar yg malu kalo jokowi menang ya malu krn bikin ribet jelimet dan gaduh kalo kalah ya lebih malu lagi krn tunjuk sistem politik yang bobrok full rekayasa krn dg ijazah palsu kok bisa jadi walikota sampai jd presiden,tuk bukti benar yg malu kalo jokowi menang ya malu karena bikin ribet jelimet dan gaduh kalo kalah ya lebih malu lagi karena tunjuk sistem politik yang bobrok full rekayasa karena dg ijazah palsu kok bisa jadi walikota sampai jadi presiden
"Pakar telematika Roy Suryo menyebutkan penyidik Polda Metro Jaya mengajukan 26 pertanyaan kepada dirinya terkait kasus tuduhan dugaan ijazah palsu Presiden ketujuh RI, Joko Widodo (Jokowi).

Baca Selengkapnya: https://t.co/lJyUFa90kA https://t.co/7Kn6ig6jKu",pakar telematika roy suryo sebut sidik polda metro jaya aju 26 tanya kepada diri kait kasus tuduh duga ijazah palsu presiden tujuh ri joko widodo jokowi baca lengkap,pakar telematika roy suryo sebut sidik polda metro jaya aju 26 tanya kepada diri kait kasus tuduh duga ijazah palsu presiden tujuh ri joko widodo jokowi baca lengkap
"@xquitavee @jokowi Kalo ijazah terbukti asli, ini menegaskn kalo P Jokowi pribadi yg ribet dan jelimet. Dan kalo ijazah terbukti palsu membuktikan kalo sistem politik kita rusak, kronis ga bisa dipercaya lg, jadi pemimpin mulai dr walikota sampai jd presiden kok bisa dg ijazah palsu . Golput Yes",kalo ijazah bukti asli ini menegaskn kalo p jokowi pribadi yg ribet dan jelimet dan kalo ijazah bukti palsu bukti kalo sistem politik kita rusak kronis ga bisa percaya lg jadi pimpin mulai dr walikota sampai jd presiden kok bisa dg ijazah palsu golput yes,kalo ijazah bukti asli ini menegaskn kalo p jokowi pribadi yg ribet dan jelimet dan kalo ijazah bukti palsu bukti kalo sistem politik kita rusak kronis gak bisa percaya lagi jadi pimpin mulai dari walikota sampai jadi presiden kok bisa dg ijazah palsu golput iya
@KangHabieb @msaid_didu Semoga kamu memikul dosa Jokowi telah menipu dengan Ijazah palsu utk jdi presiden.,moga kamu pikul dosa jokowi telah tipu dengan ijazah palsu utk jdi presiden,moga kamu pikul dosa jokowi telah tipu dengan ijazah palsu untuk jdi presiden
"Polda Metro Jaya hingga saat ini sudah memeriksa sebanyak 24 saksi terkait laporan Presiden ketujuh RI, Joko Widodo (Jokowi) tentang tuduhan ijazah palsu. https://t.co/45PnOwwJRy",polda metro jaya hingga saat ini sudah periksa banyak 24 saksi kait lapor presiden tujuh ri joko widodo jokowi tentang tuduh ijazah palsu,polda metro jaya hingga saat ini sudah periksa banyak 24 saksi kait lapor presiden tujuh ri joko widodo jokowi tentang tuduh ijazah palsu
